instanceID, capacity, shortageCost, solutionValue, solutionTimeMs, statesExplored,instance,n_items,corr_coeff,coeff_of_var
79e28671ef77a7f5ef2813638e030b608083754934992a3ae21718c5ba0151ab,12.621430623637876,10.0,33.18489697548656,89403,28529,P05_UNCORRELATED,25,0.75,0.1
793eeeb46510fc6eadb3e7c45b40a96324668eeacb7cebe992cee4356c92a9d4,27.794665945486333,10.0,50.3805573935192,108749,34729,P05_UNCORRELATED,25,0.75,0.1
0d2f7dd78013c32750b62b5cd61003d66296f95fd5e7cc99902a5cdbe2d79409,36.26366729715312,10.0,58.35363827923816,76105,27296,P05_UNCORRELATED,25,0.75,0.1
78539f78d3109c26088b5fc7526988840413f899485dc507bb69ec54ae64e862,54.44630327171269,10.0,82.72917476059298,107977,34684,P05_UNCORRELATED,25,0.75,0.1
d36bac5dd7893199f9da66b0f0493822dcbbe040537ab750f9c03f13ca76de18,56.50656495776749,10.0,95.71501729125588,67034,21141,P05_UNCORRELATED,25,0.75,0.1
c23d5d944b2137bf14438b36e734b55ff76787f49229cc5252834547bbadac4d,73.96608160813751,10.0,108.40891968030247,95719,28622,P05_UNCORRELATED,25,0.75,0.1
6524101c41d1f9eaf68b499476373e221c472a8ea6a7896685bf0478f1af0522,92.55281938618496,10.0,126.38919689011716,106662,30744,P05_UNCORRELATED,25,0.75,0.1
6ce6ad5f7f56e1171371041333f04e124a8b194c01d0d1f3b0ea45e7dfe27a82,107.25274208920996,10.0,137.702551041733,113191,33133,P05_UNCORRELATED,25,0.75,0.1
e2b4b42fd3d1ab06d611bb8dadce34e7b3869f30dc65541f6472643cfe29b2f3,115.38170983579587,10.0,133.4298577787555,102715,28407,P05_UNCORRELATED,25,0.75,0.1
aabcb1820fdb1c9ceedb9c3c0c61bfc4cb8f5c1c28bcadf3f8d261266111f609,123.69269143427805,10.0,129.50669143331626,97740,26224,P05_UNCORRELATED,25,0.75,0.1
851b5ba960b279fda8a52b937206f455f35af970ed7a78e538bbd81b744195f3,12.621430623637876,10.0,35.595302827367554,95582,28529,P05_UNCORRELATED,25,0.95,0.1
8e59ef9bf40662af539f8b83d3444eaecb42dabec5edfb8d3e24f7e8be7370e2,27.794665945486333,10.0,48.18389400789869,109283,34729,P05_UNCORRELATED,25,0.95,0.1
0c9bf24ffdb66891899d8ac097376ec33f4622a1cce91092ce69806239207554,36.26366729715312,10.0,57.50605795005245,83317,27296,P05_UNCORRELATED,25,0.95,0.1
8905f3dcbb58f003190303aaf6756a4584a881c1ed788f9008880f2ce605939f,54.44630327171269,10.0,87.57847838683091,109998,34684,P05_UNCORRELATED,25,0.95,0.1
5410706c48b2b9d6959933f3350031b0666eb02ee57e70c634bb0061105848e7,56.50656495776749,10.0,97.59693351656676,68116,21141,P05_UNCORRELATED,25,0.95,0.1
ce8602907d60d4d6933d974dc304067d8f8b8eab3d41cc79e86fab8334c0c5b2,73.96608160813751,10.0,110.84417503273822,95232,28622,P05_UNCORRELATED,25,0.95,0.1
944ebb0318f38ca220c0e0cc2892877e9336390bd54c8b8dfadc0b302c05b265,92.55281938618496,10.0,129.18498505580072,110620,30744,P05_UNCORRELATED,25,0.95,0.1
a4c6c7b3605d645d3935961fde363025ff9de6229f5b26187930f4bbb5859a20,107.25274208920996,10.0,139.89019398753442,119355,33133,P05_UNCORRELATED,25,0.95,0.1
486d2e545f68c82e30e92dfd10c2fc4667dffdadb1aa1526a6e7bf5aa25a357c,115.38170983579587,10.0,133.00077174494942,101424,28407,P05_UNCORRELATED,25,0.95,0.1
35cbcb5b76909d7531c923fa7735bdcf5fa2e5f223f45a969bafc93533962f45,123.69269143427805,10.0,128.8668913302161,99941,26224,P05_UNCORRELATED,25,0.95,0.1
5b9eb319c9e2520166d3fa28d3ae1edfffbbfb04f69a96064ada880b5fb8f5f7,12.621430623637876,10.0,33.129742033911775,648966,94157,P05_UNCORRELATED,25,0.75,0.2
67c5c190484478d3b006f6fd9ed1d89d59c35c642a6ea148edb4dcbab6076be3,27.794665945486333,10.0,50.62672083916426,861445,146312,P05_UNCORRELATED,25,0.75,0.2
00389ccbbefc2c52ef8592e301ed6c52c1d681cdad8fa55f5eb2eafe71c47084,36.26366729715312,10.0,58.61268430181228,506004,88267,P05_UNCORRELATED,25,0.75,0.2
3ab02a90098652b9c95edd976c88c04620590cab26820c0caf4b38d7b72c6077,54.44630327171269,10.0,82.70381646414486,747369,120462,P05_UNCORRELATED,25,0.75,0.2
194d171ba6fd8f0ba3ae0b7dda5ed07e67e603a2799615d044ead466779ec387,56.50656495776749,10.0,94.4900118884337,644048,101353,P05_UNCORRELATED,25,0.75,0.2
496c7e950ac82e870a5cd6be4d511a2bd317fb34d97b134b15e922418b045199,73.96608160813751,10.0,106.6822370710577,657658,103261,P05_UNCORRELATED,25,0.75,0.2
87a8569c1d246f842c4dff52b4202553853e9efd5a86369391f54e377461b965,92.55281938618496,10.0,124.5089433979406,832872,130654,P05_UNCORRELATED,25,0.75,0.2
25a829e9ede163da4d0afeb194c12cfa4260d65c054da7ceae459b7dd0f833b5,107.25274208920996,10.0,136.97991667179977,758006,107885,P05_UNCORRELATED,25,0.75,0.2
0e791a767b176f7aa1a9e4a4cf815a94876821e27f6b8a8ba0ad111ca0cd05e5,115.38170983579587,10.0,132.45349548543635,683388,95097,P05_UNCORRELATED,25,0.75,0.2
1275a1f2fd029b9fc75e3dd322becd9e10db4686b109020b3d1049893b35cad7,123.69269143427805,10.0,128.17812149407754,625397,85868,P05_UNCORRELATED,25,0.75,0.2
4dca5ec87f6c09c37e6a8689945757d8d534b9425e3eadfd082a1237675775e1,12.621430623637876,10.0,34.726102944274224,656839,94157,P05_UNCORRELATED,25,0.95,0.2
4c01917bdbd94608665f96460dcb9806b78ac9eabb880968ef1a33b2614414d3,27.794665945486333,10.0,51.82510018240636,882353,146312,P05_UNCORRELATED,25,0.95,0.2
28f96a869feb7a4ee0e292110023f4dfa5c10f578fb791b1168996beaf39a571,36.26366729715312,10.0,59.45501315798305,505797,88267,P05_UNCORRELATED,25,0.95,0.2
f605207ac2288dcbc7c3b6db34152d6f0fc574fa09c2bd5868aa4a8e04b92eee,54.44630327171269,10.0,84.65351424415479,748617,120462,P05_UNCORRELATED,25,0.95,0.2
e0ef08c1d174fe42c808fb2dc1674ccaf0b268a2777160f9ef96ba5601cb7eee,56.50656495776749,10.0,97.35863170342168,634619,101353,P05_UNCORRELATED,25,0.95,0.2
07bc0a6ac58b0c7d674d5dc829ba0d57b10764a72dd576c851e453f0025bd566,73.96608160813751,10.0,108.49739364430648,709129,103261,P05_UNCORRELATED,25,0.95,0.2
91edb16ae01724c0b999346f06d649a9ff21fb9921e31ca295a4cfed41c9dbeb,92.55281938618496,10.0,127.88334834259344,850056,130654,P05_UNCORRELATED,25,0.95,0.2
c83afd35eee41dade86209803727ab642ceaa1dc3c02e3029996936496627a74,107.25274208920996,10.0,138.2066859256733,794664,107885,P05_UNCORRELATED,25,0.95,0.2
7602525919ad5334045ea5e769092cf93b1e83eca928b8679cc8b2d7745cae51,115.38170983579587,10.0,131.7365651155469,701133,95097,P05_UNCORRELATED,25,0.95,0.2
6b501a5cd38b9bdbcbd5524b1fbaec774332d15c4805655d92c07edb79c6c91e,123.69269143427805,10.0,127.07480913230602,641101,85868,P05_UNCORRELATED,25,0.95,0.2
231c1856be19fd3538a7293f42ae56b2319d83e757b503f165a3a4a99120294c,12.305326475075764,10.0,44.80228488725532,74667,25088,P05_WEAKLY_CORRELATED,25,0.75,0.1
62c2b88e0e839395cdff2cf0d7554fc323a4127f0f9fb3b16d43a629e810f7fc,22.372030599406965,10.0,107.0230351626695,75739,23262,P05_WEAKLY_CORRELATED,25,0.75,0.1
8c7b190a7bd065af55db7e48bc72d8d008ea04da56b0bdc65f917a699696a400,31.549559499738063,10.0,124.24821923232014,63641,21305,P05_WEAKLY_CORRELATED,25,0.75,0.1
8dc61e1bf28661ecfe8b78545df20d9f5732763b27846a2f3b45e34ed7b15345,50.98920526743489,10.0,133.6446305516969,91722,27653,P05_WEAKLY_CORRELATED,25,0.75,0.1
a849ddf6182758a9d6a3de265278b4f2f55875007586ff0388521517a585197c,57.232302314104594,10.0,149.38321079178166,76407,23621,P05_WEAKLY_CORRELATED,25,0.75,0.1
25dcd1929d35a583c6a36732afe2b463ace83a6a2d2c5ad76f192074a1922a1a,73.24192284846679,10.0,176.87019312018805,91595,24553,P05_WEAKLY_CORRELATED,25,0.75,0.1
ebb5b0bd433ae9cbc84b46025691d6d7fa212c5627be848a063d587a5e74ddf4,97.0070087385414,10.0,186.30110152186128,110701,33263,P05_WEAKLY_CORRELATED,25,0.75,0.1
5598f6f1199b32e254238259422538b2a13f0f673c620af8cbd21d7096a05753,108.8609657596181,10.0,207.38178433433325,107812,31822,P05_WEAKLY_CORRELATED,25,0.75,0.1
7fa2e50a033da442550c302b5b603e263011f98ec919967007efb7f83e5f5017,116.6003517339092,10.0,216.34630859938724,106150,33056,P05_WEAKLY_CORRELATED,25,0.75,0.1
ffdc2cee1bb9e15dc369979feb21d5bf23d6f1a68fa3508c0fc015c7dc58fa3e,121.19954561718488,10.0,231.7183983414403,88430,26051,P05_WEAKLY_CORRELATED,25,0.75,0.1
cb57f47e6827b8648a8b388016507b20bd1b8b97390e05f23579ed3ae5dff4b6,12.305326475075764,10.0,42.70362999295595,81672,25088,P05_WEAKLY_CORRELATED,25,0.95,0.1
77e967398881f7ce10f80b9445942c2b8751b804305063436c5b9391b35d1618,22.372030599406965,10.0,115.91956740597054,83484,23262,P05_WEAKLY_CORRELATED,25,0.95,0.1
f5f6cbff70bbf1c73015279a639267be1ec0eb0e492d7fa9bd1f9f3c0ae86240,31.549559499738063,10.0,131.42453248039942,60497,21305,P05_WEAKLY_CORRELATED,25,0.95,0.1
6bd1eb3452f0968c33404cf31808591c5fea4a04f419deb5769a8f7bdc6e29dd,50.98920526743489,10.0,130.54218528934675,97901,27653,P05_WEAKLY_CORRELATED,25,0.95,0.1
eb230d79edd81fc893330c6cf779d976e09a684213c8c761e5c2dd4437f1c5d7,57.232302314104594,10.0,143.34726353258367,78304,23621,P05_WEAKLY_CORRELATED,25,0.95,0.1
d96c9a8fcc565783b4db1cf954c1334eeda73e1f8f24e7aaaba1e5aab14612fd,73.24192284846679,10.0,181.39657467507476,94633,24553,P05_WEAKLY_CORRELATED,25,0.95,0.1
f36798a79980688578c608b9ca1d9c43b5219c90a02594e0a38065bdbdc61770,97.0070087385414,10.0,191.48699570859952,111219,33263,P05_WEAKLY_CORRELATED,25,0.95,0.1
544a30d27ebb1672ce19b8c72a67bff2ecffb536ebd56c8adefd8e61fdf760db,108.8609657596181,10.0,210.27507566232188,111336,31822,P05_WEAKLY_CORRELATED,25,0.95,0.1
ba7fed7492fe6d1a6ee7b517aa951173d72c03da4fed5b0da6adf595566076ea,116.6003517339092,10.0,216.67656341845117,107804,33056,P05_WEAKLY_CORRELATED,25,0.95,0.1
c370bea4ac228a5f41426bfd318e735bd1bddad5d3b3011a31723bc90f8df6a4,121.19954561718488,10.0,227.0294096166896,93156,26051,P05_WEAKLY_CORRELATED,25,0.95,0.1
ccfec37e60990c7e16867637aefd9abdda417746a434ab9ee59ea2b1d598da72,12.305326475075764,10.0,45.65724906510094,697622,108590,P05_WEAKLY_CORRELATED,25,0.75,0.2
4fac81ce189b4d6c3c4e4424c0ed1e86f87a77bb03acab2c5d900a2145ab1868,22.372030599406965,10.0,103.799489545216,669849,95751,P05_WEAKLY_CORRELATED,25,0.75,0.2
64d438139e2eb96e9e6923cdc64803341fa8c0e8cf3ed94465e0dd1a5753dc9d,31.549559499738063,10.0,122.33985151141962,583292,92041,P05_WEAKLY_CORRELATED,25,0.75,0.2
5926d58ad8020117f522fc19f956626503cf378c8119ecdae3e9a12917aeb276,50.98920526743489,10.0,133.4661576238556,863824,129140,P05_WEAKLY_CORRELATED,25,0.75,0.2
65a3866b8a9b8dec64bb5bdbb13cd26b46f1753f90ddf43f30ea6727755e500f,57.232302314104594,10.0,151.4442818441822,728173,114425,P05_WEAKLY_CORRELATED,25,0.75,0.2
235670690d1f87d750ffaa32bec58d3d54aede3230b60e94d1813346462c45c0,73.24192284846679,10.0,176.72234751740044,676214,86593,P05_WEAKLY_CORRELATED,25,0.75,0.2
8798571a4d2ed3fc986d89e65e7dbf92dbcd6672434cfb49e7aa59cc08dbb021,97.0070087385414,10.0,186.74088644563105,777337,110177,P05_WEAKLY_CORRELATED,25,0.75,0.2
54ee652f4a507ed4d21b77f5a44ccba28eb24b6b83f0429a6f4193ad550a4a6f,108.8609657596181,10.0,206.46764407982832,779945,104940,P05_WEAKLY_CORRELATED,25,0.75,0.2
13764fd5e4e5c804f595faeae980ed651714fa72811c61380e596af9871339c3,116.6003517339092,10.0,216.5118053164337,732689,105132,P05_WEAKLY_CORRELATED,25,0.75,0.2
7a6cef9c3731099a77d05fd8cda6741b97a381f578b5a52cdacf2fd947539e1f,121.19954561718488,10.0,231.80240030924816,591773,84947,P05_WEAKLY_CORRELATED,25,0.75,0.2
716b73fcebe85e42f98df561c9e81da0583f61393342b1ad7d663446cae6a4ff,12.305326475075764,10.0,46.67918665991067,730102,108590,P05_WEAKLY_CORRELATED,25,0.95,0.2
2953ee5b10a14050b48f35899c436cb39f6f58631a93848bda181f4f86f1a3df,22.372030599406965,10.0,112.6700392885476,691667,95751,P05_WEAKLY_CORRELATED,25,0.95,0.2
52a0934cec637cfd466e30b4083a96543642874ac8e39c0ae296d1f4f1f139df,31.549559499738063,10.0,129.0678778412467,602589,92041,P05_WEAKLY_CORRELATED,25,0.95,0.2
74923d5882bce4070cf64ac88a422682146f2b0593e4db64937257717b958fd4,50.98920526743489,10.0,133.10986622057405,884245,129140,P05_WEAKLY_CORRELATED,25,0.95,0.2
5b892a75162cf8f989eaf1ceec6cf145021c9002b59a9476b3e7d69a42178fbb,57.232302314104594,10.0,152.53398458527855,736826,114425,P05_WEAKLY_CORRELATED,25,0.95,0.2
fa6054d19d00a6fcaf552f5c5da829840fe90272482d63db64315cd40fbc170c,73.24192284846679,10.0,182.1145694467502,728202,86593,P05_WEAKLY_CORRELATED,25,0.95,0.2
e46767df28baa279a3a06f544a7c92c87d7d77524c093a78e4d2958a8fe196ae,97.0070087385414,10.0,188.84669947997224,798350,110177,P05_WEAKLY_CORRELATED,25,0.95,0.2
e95c662894c0cdb91a31f353e181ca05c7741a6a3e0c4bff0e4541e2cbc1a34d,108.8609657596181,10.0,210.416975135372,775957,104940,P05_WEAKLY_CORRELATED,25,0.95,0.2
d300399ab74229ba99f6e2cf198517d069af38f6493fbaa0456a76515b825170,116.6003517339092,10.0,215.258461382572,727429,105132,P05_WEAKLY_CORRELATED,25,0.95,0.2
7b01953dbb46d57a827639f5744260cda6b9a6a0c5e989354eed143d80eeeb52,121.19954561718488,10.0,229.4867944896118,601068,84947,P05_WEAKLY_CORRELATED,25,0.95,0.2
925b9b1370b6c2da49013d133a1d4e703a3744134cc82a348b794820919df87a,12.305326475075764,10.0,16.72457013267988,80322,25088,P05_STRONGLY_CORRELATED,25,0.75,0.1
4506ebe16d2ae4d4fb2320cba452a79b423e6a1d2aa072541d27f4b6198cb8b0,25.242861247275755,10.0,35.002097314692456,90123,28529,P05_STRONGLY_CORRELATED,25,0.75,0.1
bcf2fb43af041533f10edca8d8bf154fd17a038f7d39d7c2f3bda1c1b0c34cfb,33.558045899110446,10.0,50.36700251499877,83469,23262,P05_STRONGLY_CORRELATED,25,0.75,0.1
47c569e39b0d37b58fe94277b6ef9c6b4dd0f3ba4a4e1bd06dc4d714a554c382,55.589331890972666,10.0,69.94975755119034,106529,34729,P05_STRONGLY_CORRELATED,25,0.75,0.1
a1ef341854c2ddef712e46193b63c6926420d848638d84547757902ccf69665a,52.58259916623011,10.0,75.15944449608017,68728,21305,P05_STRONGLY_CORRELATED,25,0.75,0.1
f08b345cd620be89146e1fd4e45e5d300929cd13714b01a95733e12ce8b4225f,72.52733459430624,10.0,91.42237618218992,80694,27296,P05_STRONGLY_CORRELATED,25,0.75,0.1
745e25e3cb50383aa48ded9f192af82abe4e507c75f487fe6412bf71924b2ed2,89.23110921801106,10.0,112.02313181615168,97413,27653,P05_STRONGLY_CORRELATED,25,0.75,0.1
790d9e7340dd188c510b89b020afa0fc2136ea79935fddf97847a69cf6de0a21,108.8926065434254,10.0,130.63251361549297,104748,34684,P05_STRONGLY_CORRELATED,25,0.75,0.1
425005c07dbb6c7975b34db55e55b4a59377a8b716207e7963610879417d9cde,103.01814416538828,10.0,122.49763518260522,79985,23621,P05_STRONGLY_CORRELATED,25,0.75,0.1
14f49b84d813ea78411d9c1c30c86ebaa61553d1ef291e29ae08424cf3025760,113.01312991553498,10.0,140.01512129054746,74148,21141,P05_STRONGLY_CORRELATED,25,0.75,0.1
ffa8d154ab456e7d74b6e49f2d6c760e952afeca03f83bb12c86b3302b3f6b3e,12.305326475075764,10.0,16.049054582196288,82801,25088,P05_STRONGLY_CORRELATED,25,0.95,0.1
67935bc31238bafd4a99fdd8a57574387c6ec54ff3f947dcefca87d048a3f4a1,25.242861247275755,10.0,40.25233036180501,92193,28529,P05_STRONGLY_CORRELATED,25,0.95,0.1
c5acaea1f80b87dcc14a920a16239e2972f5fac9f524de5a4d9c7162ec814c96,33.558045899110446,10.0,56.58616317362652,85737,23262,P05_STRONGLY_CORRELATED,25,0.95,0.1
98fd13b945e0d35cd27e78d94b6864c0fd064fd2a8afb4783d1b150113b8c29f,55.589331890972666,10.0,66.20990587485892,105218,34729,P05_STRONGLY_CORRELATED,25,0.95,0.1
d3164ed71d53414f43cdf0171090b701041d36da92d107eef4ce1014ff4d910f,52.58259916623011,10.0,81.93703856720438,68250,21305,P05_STRONGLY_CORRELATED,25,0.95,0.1
d923f6de227f11fb32ade3af8fd897fed928a2fc7e069c0a77873e6e8b94ef1d,72.52733459430624,10.0,89.65714827687087,82395,27296,P05_STRONGLY_CORRELATED,25,0.95,0.1
450602600668e442e8c8323bfbc26ca56b8ae85f27edee46e672f2498ca7cc7b,89.23110921801106,10.0,107.9791275850851,100519,27653,P05_STRONGLY_CORRELATED,25,0.95,0.1
52b945132727eb6151f3b6253e4a2a310b064ed25d9987280768023e876b30d9,108.8926065434254,10.0,137.86412093042145,107995,34684,P05_STRONGLY_CORRELATED,25,0.95,0.1
982f39bb821b2552aaebabc0c062c702b4097d068994b86fe258fdce4c35dd23,103.01814416538828,10.0,115.77424657038176,84752,23621,P05_STRONGLY_CORRELATED,25,0.95,0.1
dd78185cf75278b193ad8128640bf51da3432605dea07cf03902f332d236400a,113.01312991553498,10.0,139.77486690234338,76663,21141,P05_STRONGLY_CORRELATED,25,0.95,0.1
070af9beff935049bd42ef9b738d5e4780b4bec666804cc745013c09ff22505b,12.305326475075764,10.0,17.466027701128393,689093,108590,P05_STRONGLY_CORRELATED,25,0.75,0.2
597e625c6fcfbc1cde52f615fd240834a2890031c0a1d10960431f8b9a2a9c2b,25.242861247275755,10.0,35.835502144300435,638103,94157,P05_STRONGLY_CORRELATED,25,0.75,0.2
750b0faf3016f6518081b4fb9228a946c88f5b732c6c8e05a0951e9be54c3cf3,33.558045899110446,10.0,49.41637595723664,666712,96675,P05_STRONGLY_CORRELATED,25,0.75,0.2
d0608645abbefd8dfd7200f27e7a3a471448bdfa3210e41fc149a0e2b7b5ac61,55.589331890972666,10.0,72.68697123051093,883598,156979,P05_STRONGLY_CORRELATED,25,0.75,0.2
ca5033846d62eaa61ef379b69409a163c50f84b6693a813da929a762a28a76ee,52.58259916623011,10.0,73.86712844651042,450635,71715,P05_STRONGLY_CORRELATED,25,0.75,0.2
fd4c979ca00cdc12a30e7817342f3de4b4e672e532a097b2512ac767832114d7,72.52733459430624,10.0,93.32423021815346,528654,88267,P05_STRONGLY_CORRELATED,25,0.75,0.2
52acb6fe317084bf9c554f0b462a9ea2be72479f8e427071e18b63963c7ccbb7,89.23110921801106,10.0,111.85005688930418,697520,93276,P05_STRONGLY_CORRELATED,25,0.75,0.2
524ad88e8d69e5701b88ebe4723394eea05550a9846962256c08674ce37a9278,108.8926065434254,10.0,131.86883038009927,731102,114766,P05_STRONGLY_CORRELATED,25,0.75,0.2
42b37e8fcef96308187a86fee8c0a5502ade057df285a5cbea610b7ebd1f3171,103.01814416538828,10.0,125.2958461536227,678295,104974,P05_STRONGLY_CORRELATED,25,0.75,0.2
931a4357c82f8d1a9da9087dc34ae6c7e1db927d59ffceb39265dc9462cf6ebc,113.01312991553498,10.0,136.03682635139612,666086,102688,P05_STRONGLY_CORRELATED,25,0.75,0.2
6e7ca0083cc98a0693d3dbfd0eda7a262263589ff199eb61690417ed488976bc,12.305326475075764,10.0,17.87096677078958,694885,108590,P05_STRONGLY_CORRELATED,25,0.95,0.2
7e504183d633a5d1e350d5f59f43235f00a1b2b9657c1f24247e63ef343f0b17,25.242861247275755,10.0,37.73248567615937,640494,94157,P05_STRONGLY_CORRELATED,25,0.95,0.2
94318a85f4399b8d345128a0a7c9fa30cf6c14a9dccc669b20ee3235346b1ed3,33.558045899110446,10.0,55.15789830011957,684323,96675,P05_STRONGLY_CORRELATED,25,0.95,0.2
0ef7f1e1ef8b1b3c533504556fc947c9d697c5ca519fb0aaacd4ed81c0f527f3,55.589331890972666,10.0,73.61792677818981,917074,156979,P05_STRONGLY_CORRELATED,25,0.95,0.2
70a16b5cd7972d479fe333b42dee12560d0a6b888f270a89e6ed2f9dc1d221a4,52.58259916623011,10.0,80.07862141023611,423731,71715,P05_STRONGLY_CORRELATED,25,0.95,0.2
1d86e3253192a2d54f5addd2ba8b6c6fa64fd77653098ada57654752f1ae94b1,72.52733459430624,10.0,94.61020434868104,530777,88267,P05_STRONGLY_CORRELATED,25,0.95,0.2
0b2a969cd27eb25a6d2153a7ecc8c2f8183fbbcb97e3f59e76dfd093e2759d1d,89.23110921801106,10.0,109.91133350827668,694360,93276,P05_STRONGLY_CORRELATED,25,0.95,0.2
d2c40cc6d9e4fad538be3271f454110326229b87086d10fb35d2c81cc4ce9e59,108.8926065434254,10.0,132.98512838959223,735100,114766,P05_STRONGLY_CORRELATED,25,0.95,0.2
71d9420b2f13f5f1f1d0a2aa538feea65ef0ccfe66efe3eef8a6bea62acf0bf5,103.01814416538828,10.0,121.93757845389752,680323,104974,P05_STRONGLY_CORRELATED,25,0.95,0.2
fa94f8e250158af5afa645d8b61d9bcbcb995dc620989f2f01655a7e825c1932,113.01312991553498,10.0,136.6296289744957,663519,102688,P05_STRONGLY_CORRELATED,25,0.95,0.2
8a058e5e273aeb3676b0f88c504895a72838fe03ffbf6e3a329c68aa54a7cf09,14.578053747803038,10.0,12.46053808589958,130131,35220,P05_INVERSE_STRONGLY_CORRELATED,25,0.75,0.1
