instanceID,capacity,shortageCost,solutionValue,solutionTimeMs,instance,n_items,coeff_of_var
ec96a4243eb52dfaf799ff0df4c002cca9962ffe97a0f654cec9acd1cb057d7e,1016.0004901594976,10.0,690.3210192948516,600102.2697753906,P05_STRONGLY_CORRELATED,25,0.2
a523c854448043ffe6fb7441e15156d3013fa31c4a6e28c7d55ace4defdba29d,928.6541312738166,10.0,674.3855503641988,600101.9992675781,P05_STRONGLY_CORRELATED,25,0.2
140290ba428930ce2ee4ec1b18ab3e26eb8bf4c122278ea0ffa34a35a06eae48,1015.8717017981576,10.0,618.6964591066036,600092.814453125,P05_STRONGLY_CORRELATED,25,0.2
9c1cb76e95de04b4d55b161d1a5403df8b746ee0353560cee81ff32616e63946,228.73978263130465,10.0,273.04959263443584,600141.0051269531,P05_STRONGLY_CORRELATED,50,0.1
e48bffe7d569e07763efb6e8f43bccb0c1fcbc00245de7f5584eb6afdb910c98,460.92457108473536,10.0,476.6798892056495,600242.380859375,P05_STRONGLY_CORRELATED,50,0.1
10ce720cd2aa6965fa3fdb5dbad5ab6e7f7983b7f93d427fdb69dfb26f706083,609.5818584021666,10.0,510.56956988699744,600167.205078125,P05_STRONGLY_CORRELATED,50,0.1
82dbbe49788baa2b40da5ed80f96f02c47a5c9ebc71321e1ddfc668ca3713c3b,977.9724121124416,10.0,521.8661349844551,600181.9208984375,P05_STRONGLY_CORRELATED,50,0.1
be822e86690e92814edcdf6daecd84097dd5cae212fa5120bfc7539db437e1c1,1023.8548127178656,10.0,512.7118075182792,600176.0903320312,P05_STRONGLY_CORRELATED,50,0.1
866bd38778465455a272f7372fb4faccdf4a8ee14b6945c25d7cc5be0ab8b0d5,1346.5607762953744,10.0,500.49356909973136,600188.0910644531,P05_STRONGLY_CORRELATED,50,0.1
5e48ad3f2d4a56c2bec06bfebfaac447beb1046c17d29167e3f928f1f87e02d2,1766.9762911901714,10.0,530.3107225775324,600155.1169433594,P05_STRONGLY_CORRELATED,50,0.1
99ea50d42906811696a1393b7d7f8fa5d413c4274750a0817eaa7de7036a7cb6,2013.6144227007449,10.0,530.3199148267839,600207.8923339844,P05_STRONGLY_CORRELATED,50,0.1
d90f97b60d451e8c218296af971b4198074ca188c6b6e3e27b0ea7daf71b5476,2142.711768175847,10.0,525.1317299365531,600172.8408203125,P05_STRONGLY_CORRELATED,50,0.1
b0216ec663cd168bb5e3ab82c9277c9bc67ef988d4d96e7de7ec12311f2e4f00,2239.269153020637,10.0,509.6243792641608,600203.4807128906,P05_STRONGLY_CORRELATED,50,0.1
4b831b60c229b3b1fcf1be2c8554d95cd2277351cc9285e5e3b3467befbe3314,228.73978263130465,10.0,258.8039709930783,600175.3173828125,P05_STRONGLY_CORRELATED,50,0.2
770c01915275b31305023b0d88a447ab24a328a110d33fb19ec126e5f38a0c49,460.92457108473536,10.0,446.09366971556176,600199.3286132812,P05_STRONGLY_CORRELATED,50,0.2
7d6c4b8a6d61575dba872118b5670b340fa86ae203ce549aea19100d8aa68941,609.5818584021666,10.0,524.724753342709,600212.9497070312,P05_STRONGLY_CORRELATED,50,0.2
1752dfe947cb245f90c4fb6e558e1d3d322a289db31d1b0a536ccab6063b36fc,977.9724121124416,10.0,521.8661349844551,600199.3525390625,P05_STRONGLY_CORRELATED,50,0.2
07aaefe9763df8493a3575d944b4085e8ec93c2213ae270f76af3304615bc2e2,1023.8548127178656,10.0,504.23840093114126,600173.314453125,P05_STRONGLY_CORRELATED,50,0.2
e3f16aae2bc25f64c623c563a5ad1c6bce65db69c23ca480409e3d93eb9b3df3,1346.5607762953744,10.0,500.49356909973136,600186.890625,P05_STRONGLY_CORRELATED,50,0.2
7993f9790eb044c7e6075dcc87aef7e9b13111a4b38b4523334afd2227136928,1766.9762911901714,10.0,530.3107225775324,600194.810546875,P05_STRONGLY_CORRELATED,50,0.2
c937b900a490e90de3855ebc3c5027d0784e6575be2be63a90d3091d437619ba,2013.6144227007449,10.0,530.3199148267839,600174.0368652344,P05_STRONGLY_CORRELATED,50,0.2
18db234ee7cb4b42c22dde89f184ab29e0ec6700b21e4548fe612de6159e583b,2142.711768175847,10.0,525.1317299365531,600194.7504882812,P05_STRONGLY_CORRELATED,50,0.2
fe9c6fbdd70c9712d5b7ca53a7bf20f00646392b43f922ec36e3dd734b6bff01,2239.269153020637,10.0,516.6266484543082,600183.6176757812,P05_STRONGLY_CORRELATED,50,0.2
2af8581cf014ba159d3441f2d102ea9f2da3dab6971491acbdbd796256627114,459.20206817367233,10.0,324.40517863311743,600243.083984375,P05_STRONGLY_CORRELATED,100,0.1
2748a2bdbb1a0a0d39523db915152a4a04e0405bb34a40bf80acac5c3033f4b9,895.3741116576653,10.0,327.53910626427603,600254.7395019531,P05_STRONGLY_CORRELATED,100,0.1
4090fc5d53c68bf8479a9df6c55e4fa100ce6af1a513fc365c549a08486aea82,1287.5932757784065,10.0,325.2633980230398,600254.6206054688,P05_STRONGLY_CORRELATED,100,0.1
8d28fcdf1bc5476db236dc8562e9100f86bf81704f746005ed888c4ad765cefa,2016.507949173328,10.0,324.55217588153965,600205.5122070312,P05_STRONGLY_CORRELATED,100,0.1
169802df096c22cdb8a8e14b1098611298ff4ceecd9c6c9de2f5ec625a915183,2310.0300032746777,10.0,325.60562165569735,600282.9584960938,P05_STRONGLY_CORRELATED,100,0.1
e30a4cb134eca96887060ed04397e1c1c4d4c12cd9fbaa33db8077c0761a0340,2553.2380459518736,10.0,315.1797673775329,600250.5634765625,P05_STRONGLY_CORRELATED,100,0.1
be8a17d3e13183ee1e2af3cc789f7fc77ec8f78b25d0ea66c3067d8405fc31ad,2984.456287815955,10.0,325.89267261505034,600247.4213867188,P05_STRONGLY_CORRELATED,100,0.1
9b3f00ec263b5d80a0eb462845673abd6ec99211280803895aeed836a1541585,3699.868077911483,10.0,307.4485470499605,600230.8649902344,P05_STRONGLY_CORRELATED,100,0.1
0b8b0840d78436f44366a33306debd924092a25ee57f2be4557e2b3c58c658f8,3940.310054081861,10.0,326.3125659502144,600263.2922363281,P05_STRONGLY_CORRELATED,100,0.1
a5345a2ba1825a89983c9d70ea75cc97236143641a66fe5c08eef47c807673bd,4727.724657135846,10.0,323.17802320048884,600178.8972167969,P05_STRONGLY_CORRELATED,100,0.1
0ba6cb628aeb6d0e6aa458b3b08f5fc4f242c3f75dd67b33bd608d9575dc3fb8,459.20206817367233,10.0,324.4051378760076,600266.275390625,P05_STRONGLY_CORRELATED,100,0.2
8891f24fc8d98d55cce45322ca50ebdb3325adfa1610096e10b272a2382f3e29,895.3741116576653,10.0,327.53910626427603,600255.9555664062,P05_STRONGLY_CORRELATED,100,0.2
89ba061622f4b39d983384b6b5ae5322bdc3992160d93c96b3c80de72a5d89f1,1287.5932757784065,10.0,325.2633980230398,600226.4501953125,P05_STRONGLY_CORRELATED,100,0.2
5553e848e2f0c95a7c75b479d4f82f4477d16d144a867dd85b9bc27c0d4da06b,2016.507949173328,10.0,324.55217588153965,600289.4555664062,P05_STRONGLY_CORRELATED,100,0.2
c3c7a918b215868e46f3975012deccea0d94d50703f707870faf9105f4ec812a,2310.0300032746777,10.0,325.60562165569735,600205.6398925781,P05_STRONGLY_CORRELATED,100,0.2
c06513ff24916addc0d6cce9746cfee694ff2dd44774684beb02e571ea8f263f,2553.2380459518736,10.0,315.1797673775329,600148.3586425781,P05_STRONGLY_CORRELATED,100,0.2
e07f85f766000e5db43e032fe662ad411d4f326ec1197d60adb17b339c549722,2984.456287815955,10.0,325.89267261505034,600234.451171875,P05_STRONGLY_CORRELATED,100,0.2
d11a33f229858ee6f4671e94d70080f7ae2f3c3add33d8834feed0552fbbd96e,3699.868077911483,10.0,309.2410348703003,600243.8486328125,P05_STRONGLY_CORRELATED,100,0.2
3ecfb19570034b8f67d2ee50b277d7b934f4faab7e9d986f2153b816c2af141e,3940.310054081861,10.0,326.3125659502144,600235.8994140625,P05_STRONGLY_CORRELATED,100,0.2
7082eb970d56afb8cc411b1e6710a07002102c5cfb24687e0b999b9bf336a66d,4727.724657135846,10.0,340.1496846508548,604701.25,P05_STRONGLY_CORRELATED,100,0.2
fb774965dd79849ff9b7fd76901b05a2d810b9feb1ae8d9dbc4309d2ed47b3d2,135.3585912258334,10.0,99.68407914939093,318.0888671875,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
e57b182390f9bb3749648f6728626c12b331059d9f124a7ebc4ee57c07efe574,277.6714737200333,10.0,221.4505984800635,110675.67358398438,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
4c2a55c6820347e9e2132ee7f0b5fa90c0dbc4a1e825fa79698d1a9e1b9e34d7,369.1385048902149,10.0,298.46547737660694,286398.1850585937,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
f8d8778777a90900b5eba3804602c6079988ffc6274d8e58f8c8e8270cbe5a65,611.4826508006993,10.0,509.7648448861376,600140.5415039062,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
6ebc992959758948b7258cd4fc8ba48c14637962502ccc42f9549822d57ae857,578.4085908285311,10.0,478.9144464432434,600072.1484375,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
a723eae0ccb6d2f0cf1db7089f2edad027d65e2848fcdbff5dbec78e9fb58164,797.8006805373685,10.0,569.6074024313386,600088.0927734375,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
00ccd998d5164148d86d19d5d0820c051dc3bbcce9d3d4ebd9ed2e214f4754a1,981.5422013981216,10.0,562.2617516355693,600112.6828613281,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
48af6a023b378caf72aca995021d4643cd2ed517e61a6bcab7c5a984066a6da4,1197.8186719776793,10.0,555.490378491813,600077.4191894531,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
62e9d93c72d9ebc81a9cda450ae9153c64a1ab5857d586c2695d3b38f73fdfdb,1133.199585819271,10.0,553.1249097548382,600065.9521484375,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
18a5578b9c4b2206fff60322dda73c40f3b6322394bcc14bfc1305bf88b9666d,1243.1444290708848,10.0,495.4114272060285,600067.4558105469,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
6d61b8294e6c1177974ba39dd7500d4ced2b3db235251a118555dd9d8de9828a,135.3585912258334,10.0,88.03771971468136,398.055419921875,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
bd6c286ca3f98729414f6557200d4a6a953087fe13e959edc5e1783bec139dc3,277.6714737200333,10.0,198.75447250586052,166729.64282226562,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
988d15c3bc56c0e963aa0b8906089b818931d5af2864e65e5717a9848cbb5c72,369.1385048902149,10.0,274.2620138508867,600104.9458007812,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
c6d3aef3c60553db6f6742dfe025939b38166b228edaeffce58d3922ebfd1c86,611.4826508006993,10.0,472.02543531705794,600112.96875,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
cc171ac01280041cf62835ed67f8a57981202d420238a2ac2c33d7de1ca571d8,578.4085908285311,10.0,442.8532097932437,600073.2585449219,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
00de3e52f5a2f871da8e5d8b453c97e829bac632187b821affef3862e5066cf8,797.8006805373685,10.0,569.5290800285255,600094.6337890625,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
640ec33f208df66139c8e16f41c901452d04bf2548d4f0e766a3b8694359effa,981.5422013981216,10.0,562.2617516355544,600074.1486816406,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
fa00d13bb8852fdb7eda06af5f8583baf61e162364f5e96e2ee8d367eec5acdd,1197.8186719776793,10.0,553.315999797482,600108.2353515625,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
d25bc8531c2d8f0c73692fbefd0f198902363f170e0b10bba62af91ebf763021,1133.199585819271,10.0,553.1249097548382,600065.0563964844,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
5619bf714bcf63d03d612c8bff1073e7c5e2155ccc7a15552155d08c02594762,1243.1444290708848,10.0,495.4114272060285,600076.6557617188,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
6ed33b771270948d663c5c920c36602384d7b2c7602e15212768064ca5cf22e3,274.1943280858501,10.0,218.3403284356204,600140.6142578125,P05_INVERSE_STRONGLY_CORRELATED,50,0.1
4a12bf7aa908e72a7caf3d60f51b6225c45781a14a97b0684640123be5cc6120,551.8336619938262,10.0,460.7228156484064,600140.8427734375,P05_INVERSE_STRONGLY_CORRELATED,50,0.1
232771fd92e81dbd7302d437b6b5a17a0d05c6cb14b5dd6389ddf62c658de016,745.945494765803,10.0,430.6228510391789,600150.9670410156,P05_INVERSE_STRONGLY_CORRELATED,50,0.1
46c3d3157ac224244006cb5d36fb0ff8ec3468d5fd5de55ee3efed3156ccb42a,1159.7905939306236,10.0,435.61493040921766,600131.1166992188,P05_INVERSE_STRONGLY_CORRELATED,50,0.1
9733175477015e56d1d61d6cd43a110a5f68c8939b796c69e1df875701e2304b,1251.1275399905928,10.0,413.25545332234685,600154.5673828125,P05_INVERSE_STRONGLY_CORRELATED,50,0.1
7006693db94b268958edd2909e70a58cf7c3c699c75d846d6be65e6e1c6fec34,1619.288049022647,10.0,373.3231663739352,600219.5197753906,P05_INVERSE_STRONGLY_CORRELATED,50,0.1
16adef044ffab34008b313c78d688c4f377f30cef00ad3d410d4dabde8150ca8,2085.1581093719897,10.0,449.73108454981485,600231.6423339844,P05_INVERSE_STRONGLY_CORRELATED,50,0.1
c88e8cc7a7a07c527ffc65883a5a52d3139994383f1c05016a096b03766470d7,2377.250786337109,10.0,452.0216101043614,600171.3508300781,P05_INVERSE_STRONGLY_CORRELATED,50,0.1
e208c2057ec2a8a1831d29142c451ff0922c2450be87bcf1115fb04b827de911,2551.802677266756,10.0,435.3004745416108,600169.4987792969,P05_INVERSE_STRONGLY_CORRELATED,50,0.1
7ac18f68715313803cc286de2cca4cf9c1edb9141fe3f9630eb4d57c927c13bb,2693.814607566092,10.0,441.5015855208808,600186.16015625,P05_INVERSE_STRONGLY_CORRELATED,50,0.1
8bf56ce5c9cca3ceb0fe1224717120d0ca641dc94e6d7edb88c91d8486560368,274.1943280858501,10.0,195.99483159546915,600170.0390625,P05_INVERSE_STRONGLY_CORRELATED,50,0.2
94beff2b8a24216aa851a88fc4b3ff76510fdb2e73ea77bacd56d594c1c11260,551.8336619938262,10.0,424.0877493715288,600216.0544433594,P05_INVERSE_STRONGLY_CORRELATED,50,0.2
5d95e4efb5730ae0bff581896dd8635b1d65e6ae2defb77caf0e67f61cd37e26,745.945494765803,10.0,430.6228510136074,600174.4836425781,P05_INVERSE_STRONGLY_CORRELATED,50,0.2
bd1493e2223b3d3659eff7fa2d8c78e6aca364ad3af6e81082079d0976163ca5,1159.7905939306236,10.0,435.61493040921766,600143.13671875,P05_INVERSE_STRONGLY_CORRELATED,50,0.2
1525f1ac871bbb1cf7bcced5ae562e4f32685d893a51dd05fbc44c2a526684c2,1251.1275399905928,10.0,413.25545332234685,600195.478515625,P05_INVERSE_STRONGLY_CORRELATED,50,0.2
b937018b5ff3edbab56d4068912ea088956dcc627826dbc15fafb5ab8a5cf3fe,1619.288049022647,10.0,373.3231663739352,600203.0173339844,P05_INVERSE_STRONGLY_CORRELATED,50,0.2
4d0682020755a3ff478be3cd493fcaf8a7e0045fe79d03803f3e8f3eb35c5cc8,2085.1581093719897,10.0,449.73108454981485,600137.7368164062,P05_INVERSE_STRONGLY_CORRELATED,50,0.2
afdee054e80dd5f4b46cc758d07c3fd9b519259777a7b1f7bf277eada46b2c31,2377.250786337109,10.0,434.6910055181313,600188.0795898438,P05_INVERSE_STRONGLY_CORRELATED,50,0.2
1d6616fde842d5081f336766aab9b6ba7e2686e1cde3c6b0445454f68f879f53,2551.802677266756,10.0,435.3004745416108,600242.62109375,P05_INVERSE_STRONGLY_CORRELATED,50,0.2
9883e191fc8d4d28c77aab7bd5073f20fd6ad6d1e400d3cbd966747da6b242f2,2693.814607566092,10.0,441.5015855208808,600166.9360351562,P05_INVERSE_STRONGLY_CORRELATED,50,0.2
af92813e8206f0d48c853002f57d6e6a8f8d2547dec1d54735db0c3d8dc3915f,550.1111590827633,10.0,283.1409131843388,600283.517578125,P05_INVERSE_STRONGLY_CORRELATED,100,0.1
81b55964998553dc482235ef6ad8e580c752d0a338a6a572ec22ae2f633ab501,1077.192293475847,10.0,297.53910626427603,600323.9462890625,P05_INVERSE_STRONGLY_CORRELATED,100,0.1
620198567cb05ebb4009fde174e707590c7741c389c0908370ac7dad87fa02f9,1560.3205485056792,10.0,290.15562611291426,600311.3935546875,P05_INVERSE_STRONGLY_CORRELATED,100,0.1
68fff52a1398ea5cee75cf64152399f4b9d9c302020256747bee577402007923,2380.144312809692,10.0,293.54043876971383,600241.0544433594,P05_INVERSE_STRONGLY_CORRELATED,100,0.1
98652f22c54321abb6e3e61eff2798a23b60cdda2dc67afa7ad7b15dabbf792e,2764.575457820132,10.0,291.84320768140896,600295.9931640625,P05_INVERSE_STRONGLY_CORRELATED,100,0.1
f5c2dfebed5355c24aefbcaf7e73764ac7a03f565c1b709d579dd1b9fc36bc0c,3098.6925914064186,10.0,282.6335265514845,600220.4284667969,P05_INVERSE_STRONGLY_CORRELATED,100,0.1
75fff579f920917bb6ab67162252cc824e6a2e897a560f955c6b871b1a54f2fc,3620.819924179592,10.0,289.4060804435203,600354.4614257812,P05_INVERSE_STRONGLY_CORRELATED,100,0.1
bd211df876b3a7f5687b88480da275fbd652b0c8b584eaabbe064ba6b4839f97,4427.14080518421,10.0,271.7832642269598,600240.2175292969,P05_INVERSE_STRONGLY_CORRELATED,100,0.1
0df38ec48f952f1c7809e0bbde136ec15f0b7df53e3beb0fbcb5d7393f32d544,4758.491872263679,10.0,287.0389612866808,600298.9020996094,P05_INVERSE_STRONGLY_CORRELATED,100,0.1
874c693c35aacdebd810cf278aa1c46bba5156672de3e771b5325f7e0bfbbc1f,5636.815566226755,10.0,289.99612319008304,600283.6362304688,P05_INVERSE_STRONGLY_CORRELATED,100,0.1
9356afea9f32b3918ed1fd6eb4faede3b74265344dc00054c1270ed71b59479e,550.1111590827633,10.0,283.14091318284505,600228.9396972656,P05_INVERSE_STRONGLY_CORRELATED,100,0.2
6a1f0320a567ca105b434fd68962906297e8852fdf82880502821540cb3c3d77,1077.192293475847,10.0,297.53910626427603,600151.0952148438,P05_INVERSE_STRONGLY_CORRELATED,100,0.2
3d6faff3d0bd0f39b0a3bf92f95e89320c8b94764a2d315a613de746c0538e1a,1560.3205485056792,10.0,290.15562611291426,600217.1870117188,P05_INVERSE_STRONGLY_CORRELATED,100,0.2
0ed05f7c8247362a7fa01ae2c189b6383507c5fa8cf243140b1cb69e102f13a9,2380.144312809692,10.0,293.54043876971383,600193.7939453125,P05_INVERSE_STRONGLY_CORRELATED,100,0.2
17e6071f692d2c51c45b6db56c214c7db6efba82b8df444e8c743f8f99a7cadb,2764.575457820132,10.0,291.84320768140896,600253.5944824219,P05_INVERSE_STRONGLY_CORRELATED,100,0.2
a8e632c34a7af4385946903a1d9f8e17659a51cd1f3f99a92e1a6e79d746a43b,3098.6925914064186,10.0,282.6335265514845,600248.279296875,P05_INVERSE_STRONGLY_CORRELATED,100,0.2
dd4512e674c1fad2aa15dda84405b8a2c2a85e644e2910ea0292ed7ec9fe995c,3620.819924179592,10.0,289.4060804435203,600167.5930175781,P05_INVERSE_STRONGLY_CORRELATED,100,0.2
3678dd60f752e77f5fbff800e1b33456897621d6e0849fef9f3e27caa0a5e16f,4427.14080518421,10.0,272.87381739862127,600248.3647460938,P05_INVERSE_STRONGLY_CORRELATED,100,0.2
7f0aa3ae2a9b58dc348e087245ad6b49b2c751b0051d1882a199d619b7a3cf77,4758.491872263679,10.0,287.0389612866808,600250.9123535156,P05_INVERSE_STRONGLY_CORRELATED,100,0.2
b181ad0a52efea463e54fd9973220727ae449eba6c99ab7c7c047f22d18e0be0,5636.815566226755,10.0,290.5031369853887,600185.8291015625,P05_INVERSE_STRONGLY_CORRELATED,100,0.2
40377ea5441dbf2b557719e33ccba1c6f135378741d0496928d22db44e36857c,112.63131849856067,10.0,162.1357955902356,500.59326171875,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
ceda63cd5eb28255c560bc28d7d56f3868a853f27c6d9b904f27dd1d90a3f97c,200.6377911389312,10.0,309.90416843455347,43033.1103515625,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
7e242410459029abd4171c2822bee1d7e18be977e4f6c2b058361324cdddb5c4,278.8633363153005,10.0,402.9449821626904,146281.32373046875,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
cea74f0f1e5115f5410e636ed3ebb1a7aae63deef1fb1fc3a3df47801572fda7,469.97216703269294,10.0,532.7641170980966,600086.4362792969,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
e8a958a60a428384ed1fc609f4898c18b202b09cb427070b9e0777c25cf8d786,515.9189618187869,10.0,575.4107032026252,600089.2924804688,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
4ee4e88912cbc9b92c6768ada6cef0ac2d53b8726d176cd6efd587b3fa4b6dae,669.2975149694981,10.0,684.7319232380934,600087.5256347656,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
4d0f9df10826585e61d09cbee347cd0be66574ab2ac06a7491ff686ed54cf584,907.9861870330462,10.0,790.601640812806,600115.2707519531,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
feedb31f782b85e97880baca49b116ce1a4cf07c35d16c61512fb718ba77000c,1015.652441537617,10.0,803.3831807034328,600087.6140136719,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
1d581bc49163bf6e00e29ae3b4c903e1611d4356c46a81e10c07e455a73a581c,1078.0584145275466,10.0,781.0170224123497,600090.2546386719,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
2f59d7b9b7733b6c9ebbaac82d353325b638b507335850986f20acfb1701812b,1105.9222745163063,10.0,741.7972475426336,600093.5883789062,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
6c4260516a6a54182c7ed7f45b0d98ef39ada8d014c1d6b619fa6ba8e5866063,112.63131849856067,10.0,146.1890871354805,448.09423828125,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
a3f6d9442909cefe8b928bcd2eb29acd997fbd1f4cb0d9301d7a49bae45d2514,200.6377911389312,10.0,298.8947212743639,39802.260986328125,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
eb6a5425b9df7f990e7521cf682e895a0052be2cff16efb65983389d1e1f62a3,278.8633363153005,10.0,388.9223856070258,146853.4931640625,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
206cab7cab7138ae54c0fa0db345e8aa38156f6c028b575014321ed4e8157f8a,469.97216703269294,10.0,508.2400266840232,600094.0424804688,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
838a6117629bbd70f030a3dc28b869b98af42581e45f5892b567b44cb1bd68f4,515.9189618187869,10.0,547.6870050084615,600102.6486816406,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
7ba559998bdba5a9585310f1db7d7bf14f7ee5451ea6a28987a2e3934e79340c,669.2975149694981,10.0,671.7285336366557,600097.30859375,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
eba5fef110867af50b7e8dd2cda1baf85242af05070f79decdce1bc4e59c7452,907.9861870330462,10.0,790.5966488252767,600417.232421875,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
d8fd5fe21e314b276175f1ee91acf7cdfaeb2ac8a7d03a93e3a1d352f6c82a08,1015.652441537617,10.0,803.3831801871023,600095.8254394531,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
cf69e80464de30781f194d4e883d46746c2d1f1ac18ea3cbb73cecd17ecc64dd,1078.0584145275466,10.0,781.0170224123494,600100.8244628906,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
881b06776f91449e406a60899bdbe24618b816ce3dfcb1a7f08c27cd81a5810f,1105.9222745163063,10.0,741.7972475426336,600100.4870605469,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
705e40b9130226acd24e76a92b0f786161edabf2532f36a2039a73d6cef030d6,228.73978263130465,10.0,336.7964844957713,428038.9909667969,P05_ALMOST_STRONGLY_CORRELATED,50,0.1
343f0e5fd4f7e6d0a3a07f707ef59545ae6d231f0f26e553f4c498a41c2e18ab,406.38790560144446,10.0,437.6533300323264,600166.775390625,P05_ALMOST_STRONGLY_CORRELATED,50,0.1
0f442ef4cb7cb9b0ed9e04b7c75bb5c7a715c67a12e26cf474e4a344b4b4ecba,614.3128876307193,10.0,543.8741968028918,600134.8327636719,P05_ALMOST_STRONGLY_CORRELATED,50,0.1
5cf6bb2645523cad7f8d2a3fb06d50b93219a371cfb839bc2cabd523f1c00d0a,1009.7007378229551,10.0,610.7384724283596,600134.3068847656,P05_ALMOST_STRONGLY_CORRELATED,50,0.1
216aa68f87471225eb39ecf9a8d7121aa36ad0319198d6e487ba25c82b1c3299,1190.3954267643592,10.0,564.7840051417411,600154.6489257812,P05_ALMOST_STRONGLY_CORRELATED,50,0.1
9c9b6d21538c504802e5d3a30dc933709f76b4f36eb37545f8ad95dd44095c9a,1214.7348905944316,10.0,575.9093229050607,600214.4621582031,P05_ALMOST_STRONGLY_CORRELATED,50,0.1
51f4f52716767e9c5450e836b1f93ab73c9e00df45b812aa8708e55621083492,1459.004268430867,10.0,582.4496588098652,600136.9907226562,P05_ALMOST_STRONGLY_CORRELATED,50,0.1
